Hour number,Solar,Wind,SolarTracking
4569,0.081915763,0.698355539,0.704904089
4570,0.052736263,0.762270527,0.764032793
4571,0.039371117,0.745344492,0.78228464
4572,0.050513265,0.670174866,0.795584128
4573,0.093894327,0.543246631,0.811071212
4574,0.1326529,0.360500867,0.804284963
4575,0.120966366,0.153644655,0.385656848
4576,0.084694069,0.032404664,0
4577,0.100079047,0,0
4578,0.16919684,0,0
4579,0.254322356,0,0
4580,0.446865563,0,0
4581,0.587029681,0,0
4582,0.478274167,0,0
4583,0.825064415,0,0
4584,0.926944444,0,0
4585,0.93,0,0
4586,0.927337191,0,0
4587,0.916595852,0,0
4588,0.888630043,0.005997626,0.00596916
4589,0.869731045,0.120359649,0.123817451
4590,0.835232524,0.30573948,0.362713547
4591,0.761812848,0.454470517,0.495115106
4592,0.612637703,0.629590679,0.665747487
4593,0.350572324,0.723228304,0.730469259
4594,0.214699166,0.757789355,0.759440108
4595,0.163459806,0.696245048,0.723831911
4596,0.165435416,0.643856156,0.755167104
4597,0.194967342,0.504052863,0.740589449
4598,0.215658617,0.300114264,0.645854686
4599,0.186906152,0.146000381,0.374006812
4600,0.088036084,0.031499293,0
4601,0.036874664,0,0
4602,0.077014501,0,0
4603,0.310694799,0,0
4604,0.702287194,0,0
4605,0.874421816,0,0
4606,0.871630805,0,0
4607,0.838127098,0,0
4608,0.762425255,0,0
4609,0.718106262,0,0
4610,0.543495931,0,0
4611,0.374181354,0,0
4612,0.273882157,0.00615758,0.006128762
4613,0.266992272,0.103992307,0.094269186
4614,0.305265199,0.277134786,0.303079231
4615,0.241678986,0.462111352,0.506875
4616,0.149435798,0.598266786,0.625223102
4617,0.092883576,0.713899763,0.720827729
4618,0.107130035,0.743319619,0.744796765
4619,0.082503171,0.741609509,0.776389054
4620,0.065870448,0.674111284,0.798440485
4621,0.06091263,0.542453045,0.80825156
4622,0.04184473,0.356129055,0.794848286
4623,0,0.152634839,0.384747115
4624,0.028818706,0.032857286,0
4625,0.08550146,0,0
4626,0.175887304,0,0
4627,0.221661916,0,0
4628,0.28910851,0,0
4629,0.129793245,0,0
4630,0.113684949,0,0
4631,0.089093519,0,0
4632,0.05629138,0,0
4633,0.058262874,0,0
4634,0.049179045,0,0
4635,0.05847009,0,0
4636,0.082275071,0.004671107,0.004649527
4637,0.035842671,0.079018327,0.071665592
4638,0,0.214868983,0.201340472
4639,0,0.41894229,0.440577561
4640,0,0.612905165,0.643020656
4641,0,0.622077396,0.625260484
4642,0,0.741766095,0.743185931
4643,0,0.708314245,0.736561793
4644,0,0.596446529,0.680236263
4645,0,0.548618153,0.813615581
4646,0,0.362404999,0.801649885
4647,0,0.153533779,0.387529066
4648,0,0.033058546,0
4649,0,0,0
4650,0,0,0
4651,0,0,0
4652,0,0,0
4653,0,0,0
4654,0,0,0
4655,0,0,0
4656,0,0,0
4657,0,0,0
4658,0,0,0
4659,0,0,0
4660,0,0.005564383,0.00553901
4661,0.029987764,0.113111371,0.1090606
4662,0.144012389,0.287284403,0.321920365
4663,0.206120919,0.472064196,0.521719256
4664,0.152449611,0.616817058,0.647685533
4665,0.108223411,0.739763312,0.747495289
4666,0.112099768,0.761300451,0.762872031
4667,0.089707127,0.72525552,0.756525245
4668,0.064065357,0.631808019,0.733479434
4669,0.037794183,0.53628657,0.796614173
4670,0,0.353371275,0.786937143
4671,0,0.145861124,0.374040825
4672,0,0.032116732,0
4673,0,0,0
4674,0.035056879,0,0
4675,0,0,0
4676,0,0,0
4677,0.560917929,0,0
4678,0.93,0,0
4679,0.93,0,0
4680,0.93,0,0
4681,0.927183728,0,0
4682,0.927028299,0,0
4683,0.905573517,0,0
4684,0.843122551,0.00707929,0.007047417
4685,0.810825015,0.126185427,0.136538103
4686,0.796542396,0.326896792,0.410363263
4687,0.647680757,0.525538753,0.612502745
4688,0.414106282,0.673512749,0.72038893
4689,0.237069961,0.7431729,0.751099476
4690,0.201225332,0.739090302,0.740465884
4691,0.146652894,0.730218388,0.762142541
4692,0.137667533,0.657829979,0.773394176
4693,0.193909775,0.548043471,0.816917876
4694,0.297041537,0.364017302,0.811600846
4695,0.404761682,0.163968702,0.405134361
4696,0.424297309,0.035146921,0
4697,0.526760014,0,0
4698,0.854430535,0,0
4699,0.93,0,0
4700,0.93,0,0
4701,0.93,0,0
4702,0.927528175,0,0
4703,0.896355514,0,0
4704,0.847912316,0,0
4705,0.824219587,0,0
4706,0.818337895,0,0
4707,0.792346864,0,0
4708,0.775869505,0.006754341,0.006724293
4709,0.765596827,0.123525946,0.13076746
4710,0.757817696,0.326141604,0.408775243
4711,0.655249004,0.479432015,0.533503758
4712,0.493376525,0.60878298,0.637551117
4713,0.334569077,0.730737734,0.738203995
4714,0.171616248,0.778484487,0.780173451
4715,0.085549546,0.76283062,0.800627858
4716,0.057872218,0.673736958,0.796537804
4717,0.054018372,0.555440688,0.82553549
4718,0.053521588,0.374516086,0.822778804
4719,0.054948246,0.162986147,0.403069402
4720,0,0.034380103,0
4721,0,0,0
4722,0.028064848,0,0
4723,0.804646297,0,0
4724,0.93,0,0
4725,0.93,0,0
4726,0.93,0,0
4727,0.93,0,0
4728,0.93,0,0
4729,0.918859453,0,0
4730,0.896095643,0,0
4731,0.868638857,0,0
4732,0.830257755,0.005709006,0.005683894
4733,0.785272512,0.122594973,0.128793633
4734,0.725899248,0.327397172,0.411585657
4735,0.614922915,0.519890952,0.602351474
4736,0.459721699,0.659019686,0.702784817
4737,0.290833683,0.760161302,0.768831263
4738,0.164595638,0.754481457,0.755924633
4739,0.119530298,0.770934396,0.80978207
4740,0.12327351,0.668906364,0.789226851
4741,0.113758917,0.550260582,0.818683296
4742,0.079417787,0.360965195,0.801732163
4743,0.0615747,0.147158962,0.379034542
4744,0.073386651,0.032394199,0
4745,0.492363248,0,0
4746,0.93,0,0
4747,0.93,0,0
4748,0.93,0,0
4749,0.93,0,0
4750,0.93,0,0
4751,0.93,0,0
4752,0.926522089,0,0
4753,0.921617832,0,0
4754,0.878366098,0,0
4755,0.785969113,0,0
4756,0.753090046,0.005732846,0.005707896
4757,0.775994595,0.110975401,0.105157237
4758,0.714701612,0.286388346,0.318818914
4759,0.563502175,0.448395956,0.482605598
4760,0.396699002,0.667595305,0.712816891
4761,0.260822335,0.759645795,0.768176177
4762,0.163865166,0.793548516,0.795329751
4763,0.118489119,0.777013158,0.816297226
4764,0.110350401,0.702185858,0.834217015
4765,0.115742634,0.57006926,0.847016013
4766,0.103291641,0.373582821,0.823544276
4767,0.065623906,0.171518861,0.415756056
4768,0,0.036234655,0
4769,0.034376506,0,0
4770,0.187871326,0,0
4771,0.789551983,0,0
4772,0.926939541,0,0
4773,0.93,0,0
4774,0.93,0,0
4775,0.93,0,0
4776,0.93,0,0
4777,0.926190698,0,0
4778,0.926089173,0,0
4779,0.897506557,0,0
4780,0.824902733,0.006885916,0.006856254
4781,0.777336771,0.126730461,0.137614373
4782,0.733519569,0.335203321,0.429155971
4783,0.668301005,0.533331752,0.624665425
4784,0.498180362,0.679561109,0.72714644
4785,0.353201335,0.778716776,0.788235906
4786,0.27235644,0.803100879,0.804949184
4787,0.230336083,0.783959585,0.824060429
4788,0.217606886,0.694271496,0.82397055
4789,0.214188563,0.562242956,0.836989926
4790,0.222562085,0.384778942,0.843146389
4791,0.289421501,0.172346692,0.418683119
4792,0.342259617,0.036768137,0
4793,0.4374097,0,0
4794,0.723267405,0,0
4795,0.920164183,0,0
4796,0.93,0,0
4797,0.93,0,0
4798,0.93,0,0
4799,0.926465225,0,0
4800,0.874631154,0,0
4801,0.737142954,0,0
4802,0.532811263,0,0
4803,0.414962035,0,0
4804,0.396339996,0.006629137,0.006600861
4805,0.439593812,0.127817225,0.141010444
4806,0.457245531,0.329987982,0.418805462
4807,0.336632416,0.505862344,0.578551296
4808,0.215915246,0.658057522,0.701775311
4809,0.144676622,0.75326644,0.761627499
4810,0.093237721,0.792035759,0.793784919
4811,0.065524612,0.762496433,0.799308821
4812,0.060056064,0.698594435,0.828939029
4813,0.067839331,0.566490709,0.840756373
4814,0.085589671,0.380765668,0.834942148
4815,0.084707469,0.171538573,0.417832192
4816,0.035591266,0.036460741,0
4817,0,0,0
4818,0,0,0
4819,0,0,0
4820,0,0,0
4821,0.08103264,0,0
4822,0.375339357,0,0
4823,0.573952769,0,0
4824,0.696208764,0,0
4825,0.692600017,0,0
4826,0.586991702,0,0
4827,0.417262424,0,0
4828,0.361615783,0.006327712,0.006300966
4829,0.365584908,0.126085798,0.138093125
4830,0.418297751,0.320217698,0.39686341
4831,0.267950883,0.512584982,0.591632509
4832,0.130123013,0.611744995,0.641991795
4833,0.052889929,0.749231959,0.757614348
4834,0.032931983,0.79182669,0.793592592
4835,0.044445464,0.770796433,0.809357423
4836,0.045819716,0.67965446,0.803931213
4837,0.055800205,0.559975924,0.830535351
4838,0.09177563,0.380561983,0.831701715
4839,0.097271231,0.161410561,0.402681898
4840,0,0.027233325,0
4841,0,0,0
4842,0,0,0
4843,0.051495086,0,0
4844,0.389183306,0,0
4845,0.420749674,0,0
4846,0.184341461,0,0
4847,0,0,0
4848,0,0,0
4849,0,0,0
4850,0,0,0
4851,0.091086772,0,0
4852,0.231712739,0.004440876,0.004422251
4853,0.497992125,0.103231071,0.094099216
4854,0.573047141,0.295210739,0.337937774
4855,0.411195425,0.297493395,0.284772495
4856,0.327512788,0.503330103,0.508718171
4857,0.236245749,0.492351483,0.491889922
4858,0.11358258,0.568627448,0.568783496
4859,0.145515021,0.654410718,0.672646664
4860,0.117844488,0.659406347,0.767659646
4861,0.166146831,0.54002655,0.799136341
4862,0.133961803,0.33047774,0.737512375
4863,0.131589893,0.149943752,0.38706535
4864,0.360464478,0.033070157,0
4865,0.297485029,0,0
4866,0.254145524,0,0
4867,0.177965734,0,0
4868,0.145783554,0,0
4869,0.069989934,0,0
4870,0.030487422,0,0
4871,0.03137135,0,0
4872,0.034846441,0,0
4873,0,0,0
4874,0,0,0
4875,0,0,0
4876,0,0.004800587,0.004780604
4877,0,0.113977892,0.111143535
4878,0,0.29839121,0.345553568
4879,0,0.462730765,0.506619623
4880,0,0.603612268,0.630612757
4881,0.029449044,0.61465364,0.617403608
4882,0,0.646836105,0.64744938
4883,0,0.515676896,0.517967374
4884,0,0.56619041,0.626264612
4885,0,0.480429013,0.673297019
4886,0,0.361523072,0.801452879
4887,0,0.164658938,0.408719277
4888,0,0.03389262,0
4889,0,0,0
4890,0,0,0
4891,0,0,0
4892,0.110425436,0,0
4893,0.418324122,0,0
4894,0.27521659,0,0
4895,0.319904366,0,0
4896,0.277679594,0,0
4897,0.134070161,0,0
4898,0.030112891,0,0
4899,0.036042979,0,0
4900,0.04900168,0.003149519,0.003136497
4901,0,0.05456013,0.049744066
4902,0,0.176307194,0.153575931
4903,0,0.306760128,0.294569658
4904,0,0.37087416,0.364301688
4905,0,0.525153723,0.525203601
4906,0,0.431361654,0.431150211
4907,0,0.625400964,0.638769486
4908,0.036540483,0.638144064,0.73341343
4909,0,0.531510139,0.778129365
4910,0,0.369414832,0.82015043
4911,0,0.168035996,0.416014851
4912,0,0.034275545,0
4913,0,0,0
4914,0,0,0
4915,0.050267078,0,0
4916,0.153908798,0,0
4917,0.178989695,0,0
4918,0.119018898,0,0
4919,0.075923861,0,0
4920,0.037097113,0,0
4921,0,0,0
4922,0,0,0
4923,0,0,0
4924,0,0.005298625,0.005276853
4925,0,0.093913084,0.08568746
4926,0,0.302549023,0.35120082
4927,0,0.313686703,0.302472711
4928,0.031595128,0.527359729,0.536624847
4929,0.059017182,0.633399656,0.636567244
4930,0.056044781,0.635306846,0.635791372
4931,0.046050928,0.647938931,0.664510322
4932,0.047036236,0.648546269,0.749098608
4933,0.02906594,0.508545543,0.729139868
4934,0,0.329882616,0.729398091
4935,0,0.161533283,0.406003282
4936,0,0.032936712,0
4937,0,0,0
4938,0,0,0
4939,0.042223723,0,0
4940,0,0,0
4941,0,0,0
4942,0,0,0
4943,0,0,0
4944,0,0,0
4945,0,0,0
4946,0,0,0
4947,0,0,0
4948,0,0.005974518,0.005950106
4949,0,0.117674139,0.118457011
4950,0.02825303,0.322895188,0.398971212
4951,0.085230456,0.413540351,0.429858683
4952,0.105487914,0.519302523,0.52727027
4953,0.085459744,0.616875487,0.619535356
4954,0.05373605,0.692448237,0.693383095
4955,0.035397329,0.706086437,0.731906135
4956,0.036718511,0.65957108,0.768230314
4957,0.032440051,0.567420125,0.841312751
4958,0,0.388170796,0.847266336
4959,0,0.165437161,0.410785854
4960,0,0.035258878,0
4961,0,0,0
4962,0.03248452,0,0
4963,0.053370476,0,0
4964,0.127185374,0,0
4965,0.141003914,0,0
4966,0.172932445,0,0
4967,0.107339786,0,0
4968,0.13176584,0,0
4969,0.138100906,0,0
4970,0.082322555,0,0
4971,0.028409649,0,0
4972,0,0.005603455,0.005580671
4973,0,0.111377831,0.106156616
4974,0.172253103,0.286634865,0.318463311
4975,0.305619013,0.451931399,0.486608113
4976,0.272671922,0.640778881,0.67620736
4977,0.194360195,0.717657448,0.724557865
4978,0.107909456,0.721702989,0.722843637
4979,0.052936338,0.752571658,0.785369565
4980,0.027959917,0.675513712,0.792778247
4981,0,0.557549466,0.825545409
4982,0,0.385676256,0.839049677
4983,0,0.174162562,0.421943675
4984,0,0.03621123,0
4985,0.04022618,0,0
4986,0.130671856,0,0
4987,0.229215955,0,0
4988,0.230704646,0,0
4989,0.164981563,0,0
4990,0.060720413,0,0
4991,0.031147783,0,0
4992,0.056049481,0,0
4993,0.056381214,0,0
4994,0.042519649,0,0
4995,0.08042679,0,0
4996,0.106871738,0.004318309,0.004300813
4997,0.109401059,0.081954127,0.074808227
4998,0.140992689,0.204104065,0.186184731
4999,0.110529187,0.325053901,0.315460774
5000,0.104573276,0.571562886,0.589413748
5001,0.058845735,0.492037506,0.491532003
5002,0,0.557114082,0.557227147
5003,0,0.634663641,0.650068575
5004,0,0.481030928,0.50210013
5005,0,0.473871839,0.652599056
5006,0,0.322037436,0.702836115
5007,0,0.153207162,0.391239378
5008,0,0.031171,0
5009,0.067275651,0,0
5010,0.160565231,0,0
5011,0.365987886,0,0
5012,0.560366289,0,0
5013,0.388901905,0,0
5014,0.171001075,0,0
5015,0.170050642,0,0
5016,0.167739472,0,0
5017,0.071470712,0,0
5018,0,0,0
5019,0,0,0
5020,0,0.002591424,0.002580956
5021,0,0.054927198,0.050131036
5022,0.034603837,0.17296181,0.150025754
5023,0,0.358700487,0.356092189
5024,0,0.321328462,0.313970757
5025,0,0.615045219,0.617719836
5026,0.033419429,0.674192613,0.674950778
5027,0.029773423,0.63869025,0.654414121
5028,0,0.557250137,0.61073878
5029,0,0.50491294,0.723327655
5030,0,0.219812151,0.293374545
5031,0,0.101034245,0.254641363
5032,0,0.019469631,0
5033,0,0,0
5034,0,0,0
5035,0.053889135,0,0
5036,0.079932783,0,0
5037,0.055121176,0,0
5038,0.031277884,0,0
5039,0,0,0
5040,0,0,0
5041,0,0,0
5042,0.040262835,0,0
5043,0.044736637,0,0
5044,0.038869773,0.004055931,0.004039588
5045,0.032087834,0.075083604,0.068548798
5046,0.056241149,0.224207361,0.2125959
5047,0.056652183,0.39230398,0.39950433
5048,0.059067242,0.54994188,0.563546614
5049,0.045437529,0.610276023,0.612694467
5050,0.040285992,0.654923753,0.655560043
5051,0,0.720650119,0.748393278
5052,0,0.531806153,0.573992897
5053,0,0.509353081,0.733155191
5054,0,0.348686685,0.779310856
5055,0,0.150436535,0.386588329
5056,0,0.03420134,0
5057,0.083343251,0,0
5058,0.366094368,0,0
5059,0.458596123,0,0
5060,0.298022737,0,0
5061,0.159447145,0,0
5062,0.092677409,0,0
5063,0,0,0
5064,0,0,0
5065,0.028738656,0,0
5066,0.116195247,0,0
5067,0.187835682,0,0
5068,0.084654802,0.005278713,0.005257479
5069,0,0.102504958,0.093619668
5070,0,0.222947567,0.21029836
5071,0,0.395079074,0.402530925
5072,0,0.507657292,0.513168244
5073,0,0.62324512,0.626017362
5074,0,0.687060833,0.687933686
5075,0,0.548905144,0.553676928
5076,0,0.680584698,0.799476635
5077,0,0.535715243,0.786770869
5078,0,0.361295389,0.802858154
5079,0,0.151307452,0.388171116
5080,0,0.030594018,0
5081,0,0,0
5082,0,0,0
5083,0,0,0
5084,0,0,0
5085,0,0,0
5086,0.072251803,0,0
5087,0,0,0
5088,0,0,0
5089,0.038650804,0,0
5090,0.070638227,0,0
5091,0.080818031,0,0
5092,0.046542894,0.003166023,0.003153295
5093,0,0.099004826,0.090421899
5094,0,0.215209723,0.200318564
5095,0,0.455205293,0.491281098
5096,0,0.589310352,0.611501021
5097,0.030232839,0.744457368,0.75205406
5098,0,0.779740832,0.781253752
5099,0,0.766791716,0.802558211
5100,0,0.687952004,0.811804651
5101,0,0.535959375,0.789346863
5102,0,0.360585195,0.80068776
5103,0,0.162556848,0.405055662
5104,0,0.032129342,0
5105,0.029800846,0,0
5106,0,0,0
5107,0,0,0
5108,0,0,0
5109,0,0,0
5110,0,0,0
5111,0.052932351,0,0
5112,0.330896951,0,0
5113,0.757128939,0,0
5114,0.865553076,0,0
5115,0.881649784,0,0
5116,0.865138366,0.00610217,0.006077647
5117,0.78681662,0.121689381,0.126327094
5118,0.775662207,0.330666642,0.414890545
5119,0.665207321,0.519893354,0.598001214
5120,0.515733578,0.65211023,0.692617941
5121,0.396418118,0.768020277,0.776566625
5122,0.339146155,0.808878177,0.810697923
5123,0.226385681,0.783751012,0.822926082
5124,0.168046475,0.691561635,0.818596936
5125,0.140184094,0.558242222,0.830100475
5126,0.122839391,0.382582776,0.840705685
5127,0.084837477,0.166235311,0.408684001
5128,0.0443436,0.036470128,0
5129,0.032580169,0,0
5130,0.032601564,0,0
5131,0.02961933,0,0
5132,0.173940358,0,0
5133,0.714858046,0,0
5134,0.93,0,0
5135,0.93,0,0
5136,0.93,0,0
5137,0.93,0,0
5138,0.925240835,0,0
5139,0.925915942,0,0
5140,0.907956009,0.006614366,0.006587757
5141,0.881395191,0.131967397,0.149047079
5142,0.819932036,0.336896232,0.428213428
5143,0.687212841,0.530935104,0.616228408
5144,0.461715764,0.68503598,0.732352072
5145,0.289419979,0.772395168,0.781162067
5146,0.199288734,0.729430632,0.730651388
5147,0.143629628,0.758180659,0.792820924
5148,0.127246305,0.654511991,0.762024794
5149,0.10866361,0.522665329,0.765528072
5150,0.119412836,0.358760754,0.804311192
5151,0.129215583,0.170931819,0.415791242
5152,0.101881085,0.035233664,0
5153,0.047920384,0,0
5154,0,0,0
5155,0.077092721,0,0
5156,0.712654538,0,0
5157,0.926284789,0,0
5158,0.93,0,0
5159,0.93,0,0
5160,0.926702399,0,0
5161,0.922424297,0,0
5162,0.894240686,0,0
5163,0.852015756,0,0
5164,0.822400807,0.006232438,0.006207321
5165,0.809939563,0.12428101,0.131005706
5166,0.773580358,0.333430132,0.418382013
5167,0.640088397,0.514592379,0.586355626
5168,0.434477549,0.63301144,0.663779306
5169,0.243281124,0.77010699,0.778551083
5170,0.191153769,0.801556942,0.803295031
5171,0.113362407,0.782058563,0.820551641
5172,0.080775919,0.653150338,0.758736654
5173,0.082322099,0.50961637,0.736482868
5174,0.058285568,0.355946939,0.799131471
5175,0,0.153250483,0.388911777
5176,0,0.035695319,0
5177,0,0,0
5178,0,0,0
5179,0,0,0
5180,0.259294054,0,0
5181,0.835629814,0,0
5182,0.92492009,0,0
5183,0.908948055,0,0
5184,0.885595102,0,0
5185,0.854902192,0,0
5186,0.827599779,0,0
5187,0.805453749,0,0
5188,0.761375136,0.006218287,0.006193163
5189,0.668520841,0.106770264,0.097474045
5190,0.526523417,0.303481557,0.349870713
5191,0.285064403,0.514479168,0.586938322
5192,0.138082483,0.679221624,0.724742161
5193,0.075038458,0.768524944,0.776933011
5194,0.067239596,0.802385055,0.804182223
5195,0.045424269,0.768604735,0.80533549
5196,0.039401059,0.715961786,0.850468512
5197,0.036080117,0.578270786,0.85818071
5198,0.031586834,0.391889595,0.855179749
5199,0,0.17238333,0.415557835
5200,0,0.034969293,0
5201,0,0,0
5202,0.039404665,0,0
5203,0.088383813,0,0
5204,0.065270358,0,0
5205,0.043817255,0,0
5206,0.059820818,0,0
5207,0.12595339,0,0
5208,0.14521731,0,0
5209,0.07974158,0,0
5210,0.047858958,0,0
5211,0.069518758,0,0
5212,0.100206577,0.006691532,0.006664406
5213,0.084552198,0.133509086,0.153083523
5214,0.135822873,0.341469185,0.441869323
5215,0.116079383,0.540143749,0.634685486
5216,0.071536946,0.684421977,0.731689831
5217,0.045961267,0.778418444,0.78757761
5218,0.034907994,0.812243086,0.81421226
5219,0.04619554,0.796424887,0.837753836
5220,0.058153562,0.720252765,0.85634415
5221,0.060288014,0.586615588,0.870127819
5222,0.049085309,0.395656791,0.863757174
5223,0.031871753,0.180054809,0.422267707
5224,0,0.036738499,0
5225,0,0,0
5226,0,0,0
5227,0,0,0
5228,0,0,0
5229,0,0,0
5230,0.029064992,0,0
5231,0.204783314,0,0
5232,0.161721352,0,0
5233,0.051179941,0,0
5234,0.080080952,0,0
5235,0.386962771,0,0
5236,0.613209024,0.006558217,0.006531516
5237,0.651713697,0.132890862,0.150455961
5238,0.590322084,0.343947606,0.443882047
5239,0.463391342,0.541238555,0.632879587
5240,0.349723796,0.684213495,0.730600932
5241,0.287057313,0.780020027,0.788940514
5242,0.20446505,0.810249799,0.812179085
5243,0.168409421,0.788013834,0.828203872
5244,0.134096277,0.701463839,0.832261575
5245,0.114278112,0.570552868,0.850245035
5246,0.120852394,0.381506748,0.844271184
5247,0.102980519,0.174524,0.416918879
5248,0.081047032,0.035059336,0
5249,0.09873948,0,0
5250,0.21210743,0,0
5251,0.815280349,0,0
5252,0.93,0,0
5253,0.93,0,0
5254,0.93,0,0
5255,0.93,0,0
5256,0.93,0,0
5257,0.93,0,0
5258,0.927391201,0,0
5259,0.908089933,0,0
5260,0.865666056,0.006233284,0.006207769
5261,0.82882097,0.124815007,0.130976198
5262,0.744639394,0.316006951,0.374955254
5263,0.630789294,0.499278186,0.558665805
5264,0.528928821,0.627585495,0.657083183
5265,0.405096594,0.727242185,0.734058113
5266,0.243795147,0.672422448,0.673204335
5267,0.089481001,0.682282501,0.706097975
5268,0.075876654,0.651179424,0.757478205
5269,0.092762394,0.49423455,0.70443007
5270,0.1350196,0.379711044,0.84414066
5271,0.203760466,0.151021575,0.384255531
5272,0.322952488,0.031730323,0
5273,0.510723241,0,0
5274,0.895579293,0,0
5275,0.891997898,0,0
5276,0.59842108,0,0
5277,0.448578537,0,0
5278,0.766044304,0,0
5279,0.750669707,0,0
5280,0.686431341,0,0
5281,0.604990405,0,0
5282,0.456332246,0,0
5283,0.351771462,0,0
5284,0.287421391,0.005991569,0.005966901
5285,0.323444608,0.106016168,0.096693936
5286,0.267644556,0.325005456,0.395459938
5287,0.184703283,0.477085605,0.522350038
5288,0.120345069,0.647315539,0.683758657
5289,0.064515415,0.756302562,0.763825756
5290,0.101788186,0.789870202,0.791555008
5291,0.059295717,0.783315042,0.82225162
5292,0.054349056,0.71429651,0.849419321
5293,0.069792796,0.581342111,0.865899822
5294,0.106360451,0.356091599,0.805976564
5295,0.070216525,0.147009643,0.377335635
5296,0.032745211,0.031560609,0
5297,0.033041117,0,0
5298,0,0,0
5299,0.348261516,0,0
5300,0.690091012,0,0
5301,0.452630508,0,0
5302,0.367714335,0,0
5303,0.184388185,0,0
5304,0.032216469,0,0
5305,0,0,0
5306,0,0,0
5307,0,0,0
5308,0.127393229,0.005411718,0.005389277
5309,0.118710729,0.082190982,0.074919349
5310,0.076682635,0.240570692,0.233938692
5311,0.027982441,0.443442357,0.469065774
5312,0,0.540455776,0.550446016
5313,0,0.725073099,0.731649512
5314,0,0.790159877,0.791888483
5315,0,0.733532163,0.763131704
5316,0,0.689120021,0.813537532
5317,0,0.573826877,0.853452225
5318,0,0.376344156,0.835832862
5319,0,0.169133718,0.409533865
5320,0,0.034610012,0
5321,0.054307906,0,0
5322,0.153936895,0,0
5323,0.275799167,0,0
5324,0.091822895,0,0
5325,0,0,0
5326,0.164422628,0,0
5327,0.051652309,0,0
5328,0,0,0
5329,0,0,0
5330,0.195590131,0,0
5331,0.500646623,0,0
5332,0.688472764,0.004626695,0.004607364
5333,0.752638809,0.070973661,0.06465579
5334,0.751434465,0.220924606,0.206349714
5335,0.62546075,0.303358085,0.290014061
5336,0.432972534,0.190262245,0.18482728
5337,0.218759755,0.3365572,0.335195119
5338,0.095276885,0.448264389,0.448035842
5339,0,0.424464107,0.421106725
5340,0,0.417391656,0.419288416
5341,0,0.443475487,0.578826035
5342,0,0.239338858,0.366040846
5343,0,0.117593929,0.333148854
5344,0.086239764,0.027713305,0
5345,0.323447475,0,0
5346,0.500686113,0,0
5347,0.41557937,0,0
5348,0.185301275,0,0
5349,0,0,0
5350,0,0,0
5351,0.043601669,0,0
5352,0.073967013,0,0
5353,0.12005649,0,0
5354,0.292636721,0,0
5355,0.586740557,0,0
5356,0.692637729,0.006339171,0.006312466
5357,0.60914046,0.116658404,0.113271063
5358,0.477544728,0.322464299,0.385944569
5359,0.353476252,0.472142404,0.51263868
5360,0.263899695,0.619762906,0.646471863
5361,0.163543904,0.704997647,0.710785844
5362,0.05950251,0.787035265,0.788794344
5363,0,0.760323026,0.795613273
5364,0,0.675742321,0.79584041
5365,0,0.506205451,0.732469209
5366,0,0.348061759,0.791062687
5367,0,0.153159082,0.38460026
5368,0,0.030199609,0
5369,0,0,0
5370,0,0,0
5371,0.09310968,0,0
5372,0.30117659,0,0
5373,0.431276872,0,0
5374,0.327815522,0,0
5375,0.162757539,0,0
5376,0.083985992,0,0
5377,0.053854985,0,0
5378,0.034543821,0,0
5379,0,0,0
5380,0,0.006976919,0.006947262
5381,0.02874893,0.119630025,0.119183868
5382,0.112156998,0.345430095,0.440351513
5383,0.156331639,0.530961704,0.609276928
5384,0.140552936,0.654943533,0.692406258
5385,0.117844444,0.786477941,0.794802747
5386,0.141508074,0.82396795,0.826135209
5387,0.141585097,0.80202485,0.844037971
5388,0.139148648,0.720071125,0.85868359
5389,0.125716348,0.587973796,0.879060948
5390,0.135769492,0.391770218,0.869686526
5391,0.105230796,0.168875549,0.406270361
5392,0.031387998,0.033614092,0
5393,0,0,0
5394,0,0,0
5395,0.034238005,0,0
5396,0.400231059,0,0
5397,0.557234986,0,0
5398,0.824774845,0,0
5399,0.774879721,0,0
5400,0.789864166,0,0
5401,0.849077043,0,0
5402,0.87893307,0,0
5403,0.869489893,0,0
5404,0.847030261,0.006990923,0.006960905
5405,0.86613609,0.13756938,0.156816006
5406,0.852685646,0.348980101,0.444336958
5407,0.828970247,0.550083235,0.639168811
5408,0.734030025,0.704159737,0.751140151
5409,0.581177887,0.799653263,0.808314774
5410,0.350973713,0.831629134,0.833893028
5411,0.235002152,0.807237616,0.85013559
5412,0.214767155,0.726578892,0.867725618
5413,0.21390091,0.594986746,0.89059027
5414,0.127388821,0.396743638,0.87916186
5415,0.067500832,0.171005178,0.407380528
5416,0.088232769,0.030351168,0
5417,0.271050415,0,0
5418,0.820698236,0,0
5419,0.927368477,0,0
5420,0.925879516,0,0
5421,0.921228297,0,0
5422,0.92740266,0,0
5423,0.926071771,0,0
5424,0.927565338,0,0
5425,0.918358633,0,0
5426,0.888397021,0,0
5427,0.84282471,0,0
5428,0.778367376,0.006000756,0.005974712
5429,0.776517736,0.116228379,0.11097642
5430,0.778402787,0.31020942,0.354573417
5431,0.766682205,0.471297669,0.507692218
5432,0.731611527,0.569112293,0.582682921
5433,0.624473024,0.755348719,0.762216049
5434,0.487818952,0.810129414,0.81213508
5435,0.38926817,0.719575196,0.747193536
5436,0.342034788,0.685312915,0.809554141
5437,0.3530687,0.584546557,0.87951887
